unit_id,blood_type,collected_at,expires_at,status,hospital_request_id,handed_over_at,disposed_at,created_at
6284,AB-,2019-03-19 23:37:00,2019-04-30 23:37:00,handed_over,4609.0,2019-03-24 23:37:00,,2019-03-19 23:37:00
6285,A+,2019-11-10 08:40:00,2019-12-22 08:40:00,available,,,,2019-11-10 08:40:00
6286,B-,2025-02-28 08:01:00,2025-04-11 08:01:00,handed_over,9873.0,2025-03-09 08:01:00,,2025-02-28 08:01:00
6287,O+,2023-12-21 18:15:00,2024-02-01 18:15:00,available,,,,2023-12-21 17:15:00
6288,B+,2018-05-11 21:13:00,2018-06-22 21:13:00,disposed,,,2018-06-19 21:13:00,2018-05-11 20:13:00
6289,O-,2021-12-03 23:00:00,2022-01-14 23:00:00,available,,,,2021-12-03 22:00:00
6290,B+,2019-12-23 21:01:00,2020-02-03 21:01:00,available,,,,2019-12-23 19:01:00
6291,A+,2023-12-11 13:32:00,2024-01-22 13:32:00,handed_over,8470.0,2023-12-17 13:32:00,,2023-12-11 11:32:00
6292,B+,2016-11-01 08:21:00,2016-12-13 08:21:00,available,,,,2016-11-01 08:21:00
6293,O-,2025-03-21 06:40:00,2025-05-02 06:40:00,handed_over,3864.0,2025-03-28 06:40:00,,2025-03-21 04:40:00
6294,B+,2016-06-17 10:03:00,2016-07-29 10:03:00,handed_over,7242.0,2016-06-21 10:03:00,,2016-06-17 09:03:00
6295,O+,2018-10-27 20:06:00,2018-12-08 20:06:00,handed_over,6685.0,2018-10-29 20:06:00,,2018-10-27 19:06:00
6296,O+,2024-10-08 11:57:00,2024-11-19 11:57:00,available,,,,2024-10-08 11:57:00
6297,B+,2016-12-12 16:19:00,2017-01-23 16:19:00,disposed,,,2017-01-19 16:19:00,2016-12-12 14:19:00
6298,A+,2018-01-04 02:08:00,2018-02-15 02:08:00,handed_over,1308.0,2018-01-08 02:08:00,,2018-01-04 00:08:00
6299,AB-,2025-12-14 15:07:00,2026-01-25 15:07:00,available,,,,2025-12-14 14:07:00
6300,B+,2017-05-25 20:15:00,2017-07-06 20:15:00,available,,,,2017-05-25 20:15:00
6301,O+,2018-08-04 15:17:00,2018-09-15 15:17:00,handed_over,3073.0,2018-08-13 15:17:00,,2018-08-04 14:17:00
6302,B+,2019-04-13 23:27:00,2019-05-25 23:27:00,disposed,,,2019-05-23 23:27:00,2019-04-13 21:27:00
6303,B+,2016-03-18 23:47:00,2016-04-29 23:47:00,available,,,,2016-03-18 22:47:00
6304,O+,2023-02-09 07:15:00,2023-03-23 07:15:00,disposed,,,2023-03-23 07:15:00,2023-02-09 06:15:00
6305,B+,2024-12-28 00:59:00,2025-02-08 00:59:00,handed_over,7827.0,2024-12-31 00:59:00,,2024-12-27 22:59:00
6306,B+,2023-07-11 10:10:00,2023-08-22 10:10:00,available,,,,2023-07-11 08:10:00
6307,B+,2023-11-21 21:18:00,2024-01-02 21:18:00,handed_over,7277.0,2023-11-28 21:18:00,,2023-11-21 19:18:00
6308,B+,2023-11-11 04:02:00,2023-12-23 04:02:00,available,,,,2023-11-11 03:02:00
6309,B+,2017-02-15 22:29:00,2017-03-29 22:29:00,disposed,,,2017-03-26 22:29:00,2017-02-15 21:29:00
6310,O+,2022-07-03 03:28:00,2022-08-14 03:28:00,handed_over,6810.0,2022-07-07 03:28:00,,2022-07-03 02:28:00
6311,B+,2022-11-13 21:45:00,2022-12-25 21:45:00,handed_over,5154.0,2022-11-16 21:45:00,,2022-11-13 21:45:00
6312,B+,2016-12-18 04:52:00,2017-01-29 04:52:00,disposed,,,2017-01-28 04:52:00,2016-12-18 04:52:00
6313,AB+,2022-02-24 22:05:00,2022-04-07 22:05:00,available,,,,2022-02-24 20:05:00
6314,A-,2018-04-26 14:39:00,2018-06-07 14:39:00,disposed,,,2018-06-04 14:39:00,2018-04-26 14:39:00
6315,A-,2025-05-18 13:28:00,2025-06-29 13:28:00,available,,,,2025-05-18 11:28:00
6316,O+,2020-08-06 22:09:00,2020-09-17 22:09:00,handed_over,1595.0,2020-08-11 22:09:00,,2020-08-06 21:09:00
6317,AB-,2025-12-09 22:03:00,2026-01-20 22:03:00,handed_over,6975.0,2025-12-11 22:03:00,,2025-12-09 20:03:00
6318,B-,2023-01-15 09:33:00,2023-02-26 09:33:00,handed_over,6322.0,2023-01-19 09:33:00,,2023-01-15 08:33:00
6319,AB+,2023-09-20 19:27:00,2023-11-01 19:27:00,handed_over,8318.0,2023-09-27 19:27:00,,2023-09-20 17:27:00
6320,A+,2023-12-17 05:13:00,2024-01-28 05:13:00,disposed,,,2024-01-25 05:13:00,2023-12-17 05:13:00
6321,AB+,2018-11-24 14:57:00,2019-01-05 14:57:00,available,,,,2018-11-24 13:57:00
6322,B+,2025-12-27 18:56:00,2026-02-07 18:56:00,available,,,,2025-12-27 17:56:00
6323,B+,2024-12-08 12:07:00,2025-01-19 12:07:00,available,,,,2024-12-08 11:07:00
6324,B+,2025-11-10 21:34:00,2025-12-22 21:34:00,handed_over,1937.0,2025-11-12 21:34:00,,2025-11-10 21:34:00
6325,A+,2021-02-21 17:51:00,2021-04-04 17:51:00,handed_over,4599.0,2021-02-27 17:51:00,,2021-02-21 17:51:00
6326,A+,2018-03-04 08:37:00,2018-04-15 08:37:00,handed_over,7448.0,2018-03-09 08:37:00,,2018-03-04 08:37:00
6327,O-,2024-04-15 01:25:00,2024-05-27 01:25:00,disposed,,,2024-05-24 01:25:00,2024-04-15 00:25:00
6328,B+,2021-12-13 03:24:00,2022-01-24 03:24:00,disposed,,,2022-01-22 03:24:00,2021-12-13 01:24:00
6329,B+,2018-03-08 17:06:00,2018-04-19 17:06:00,available,,,,2018-03-08 15:06:00
6330,A+,2019-07-30 10:36:00,2019-09-10 10:36:00,handed_over,3264.0,2019-08-02 10:36:00,,2019-07-30 10:36:00
6331,A+,2017-01-26 10:23:00,2017-03-09 10:23:00,available,,,,2017-01-26 08:23:00
6332,AB-,2023-02-02 19:51:00,2023-03-16 19:51:00,disposed,,,2023-03-15 19:51:00,2023-02-02 18:51:00
6333,B+,2022-05-07 23:34:00,2022-06-18 23:34:00,disposed,,,2022-06-15 23:34:00,2022-05-07 22:34:00
6334,B+,2024-07-07 23:07:00,2024-08-18 23:07:00,disposed,,,2024-08-18 23:07:00,2024-07-07 23:07:00
6335,A+,2018-12-02 09:19:00,2019-01-13 09:19:00,handed_over,5792.0,2018-12-07 09:19:00,,2018-12-02 09:19:00
6336,O+,2016-06-17 14:25:00,2016-07-29 14:25:00,handed_over,2838.0,2016-06-24 14:25:00,,2016-06-17 12:25:00
6337,A+,2025-09-13 21:04:00,2025-10-25 21:04:00,handed_over,5536.0,2025-09-16 21:04:00,,2025-09-13 19:04:00
6338,A+,2021-12-30 03:36:00,2022-02-10 03:36:00,available,,,,2021-12-30 01:36:00
6339,B+,2017-07-28 14:26:00,2017-09-08 14:26:00,available,,,,2017-07-28 14:26:00
6340,A-,2022-06-16 07:59:00,2022-07-28 07:59:00,disposed,,,2022-07-27 07:59:00,2022-06-16 07:59:00
6341,A+,2024-06-27 18:30:00,2024-08-08 18:30:00,handed_over,6605.0,2024-07-05 18:30:00,,2024-06-27 18:30:00
6342,AB+,2021-10-21 09:36:00,2021-12-02 09:36:00,disposed,,,2021-11-28 09:36:00,2021-10-21 08:36:00
6343,AB+,2022-09-07 21:32:00,2022-10-19 21:32:00,disposed,,,2022-10-19 21:32:00,2022-09-07 19:32:00
6344,O+,2022-11-25 21:55:00,2023-01-06 21:55:00,disposed,,,2023-01-02 21:55:00,2022-11-25 21:55:00
6345,B+,2022-06-29 20:04:00,2022-08-10 20:04:00,handed_over,8513.0,2022-07-06 20:04:00,,2022-06-29 20:04:00
6346,A+,2021-11-04 06:54:00,2021-12-16 06:54:00,available,,,,2021-11-04 06:54:00
6347,A-,2022-02-22 19:07:00,2022-04-05 19:07:00,available,,,,2022-02-22 17:07:00
6348,O-,2024-04-12 00:53:00,2024-05-24 00:53:00,handed_over,7803.0,2024-04-16 00:53:00,,2024-04-11 22:53:00
6349,B-,2017-05-12 11:34:00,2017-06-23 11:34:00,available,,,,2017-05-12 10:34:00
6350,AB-,2017-04-06 15:17:00,2017-05-18 15:17:00,available,,,,2017-04-06 14:17:00
6351,A+,2024-04-05 22:14:00,2024-05-17 22:14:00,handed_over,6446.0,2024-04-10 22:14:00,,2024-04-05 21:14:00
6352,B+,2022-03-31 00:18:00,2022-05-12 00:18:00,disposed,,,2022-05-09 00:18:00,2022-03-30 23:18:00
6353,A+,2020-02-14 12:24:00,2020-03-27 12:24:00,disposed,,,2020-03-25 12:24:00,2020-02-14 12:24:00
6354,B-,2016-09-28 07:34:00,2016-11-09 07:34:00,available,,,,2016-09-28 06:34:00
6355,O+,2017-12-25 18:45:00,2018-02-05 18:45:00,disposed,,,2018-02-02 18:45:00,2017-12-25 18:45:00
6356,O-,2020-08-01 11:10:00,2020-09-12 11:10:00,handed_over,3574.0,2020-08-05 11:10:00,,2020-08-01 11:10:00
6357,B+,2025-02-05 10:21:00,2025-03-19 10:21:00,handed_over,2461.0,2025-02-07 10:21:00,,2025-02-05 08:21:00
6358,B+,2018-05-02 17:41:00,2018-06-13 17:41:00,available,,,,2018-05-02 17:41:00
6359,O+,2020-09-07 07:37:00,2020-10-19 07:37:00,handed_over,6728.0,2020-09-16 07:37:00,,2020-09-07 05:37:00
6360,AB+,2022-11-30 18:44:00,2023-01-11 18:44:00,handed_over,4506.0,2022-12-01 18:44:00,,2022-11-30 17:44:00
6361,A+,2021-07-23 12:32:00,2021-09-03 12:32:00,handed_over,6702.0,2021-07-31 12:32:00,,2021-07-23 11:32:00
6362,B+,2022-03-10 01:12:00,2022-04-21 01:12:00,available,,,,2022-03-09 23:12:00
6363,A+,2017-03-25 10:44:00,2017-05-06 10:44:00,disposed,,,2017-05-03 10:44:00,2017-03-25 08:44:00
6364,B+,2020-07-31 22:21:00,2020-09-11 22:21:00,disposed,,,2020-09-07 22:21:00,2020-07-31 21:21:00
6365,B+,2020-11-09 00:30:00,2020-12-21 00:30:00,disposed,,,2020-12-18 00:30:00,2020-11-09 00:30:00
6366,B-,2017-12-18 09:17:00,2018-01-29 09:17:00,available,,,,2017-12-18 09:17:00
6367,B+,2024-06-09 06:46:00,2024-07-21 06:46:00,handed_over,6016.0,2024-06-13 06:46:00,,2024-06-09 04:46:00
6368,A+,2025-10-26 01:53:00,2025-12-07 01:53:00,available,,,,2025-10-26 01:53:00
6369,B+,2023-06-11 07:42:00,2023-07-23 07:42:00,handed_over,7946.0,2023-06-20 07:42:00,,2023-06-11 07:42:00
6370,O+,2019-12-26 01:21:00,2020-02-06 01:21:00,disposed,,,2020-02-06 01:21:00,2019-12-26 00:21:00
6371,AB+,2024-01-18 04:06:00,2024-02-29 04:06:00,available,,,,2024-01-18 02:06:00
6372,B+,2017-06-15 12:01:00,2017-07-27 12:01:00,disposed,,,2017-07-25 12:01:00,2017-06-15 11:01:00
6373,O+,2024-06-30 02:40:00,2024-08-11 02:40:00,handed_over,8047.0,2024-07-03 02:40:00,,2024-06-30 02:40:00
6374,O+,2019-08-14 23:12:00,2019-09-25 23:12:00,available,,,,2019-08-14 23:12:00
6375,A+,2020-09-04 04:22:00,2020-10-16 04:22:00,available,,,,2020-09-04 03:22:00
6376,A+,2025-08-27 16:27:00,2025-10-08 16:27:00,available,,,,2025-08-27 16:27:00
6377,O+,2024-01-22 14:29:00,2024-03-04 14:29:00,handed_over,2699.0,2024-01-29 14:29:00,,2024-01-22 14:29:00
6378,O+,2023-07-19 23:06:00,2023-08-30 23:06:00,available,,,,2023-07-19 22:06:00
6379,O-,2021-03-29 01:55:00,2021-05-10 01:55:00,handed_over,2803.0,2021-04-01 01:55:00,,2021-03-29 01:55:00
6380,O+,2024-03-12 09:32:00,2024-04-23 09:32:00,handed_over,5188.0,2024-03-19 09:32:00,,2024-03-12 08:32:00
6381,AB+,2021-12-10 13:58:00,2022-01-21 13:58:00,handed_over,9568.0,2021-12-12 13:58:00,,2021-12-10 11:58:00
6382,B+,2019-03-16 15:50:00,2019-04-27 15:50:00,available,,,,2019-03-16 15:50:00
6383,A+,2022-12-08 11:02:00,2023-01-19 11:02:00,handed_over,3022.0,2022-12-11 11:02:00,,2022-12-08 11:02:00
6384,A+,2017-12-11 23:34:00,2018-01-22 23:34:00,available,,,,2017-12-11 22:34:00
6385,B+,2017-10-26 16:14:00,2017-12-07 16:14:00,disposed,,,2017-12-03 16:14:00,2017-10-26 14:14:00
6386,AB+,2023-12-08 18:22:00,2024-01-19 18:22:00,handed_over,8548.0,2023-12-16 18:22:00,,2023-12-08 18:22:00
6387,B-,2025-11-03 20:51:00,2025-12-15 20:51:00,available,,,,2025-11-03 20:51:00
6388,O+,2023-06-14 06:50:00,2023-07-26 06:50:00,handed_over,1945.0,2023-06-21 06:50:00,,2023-06-14 04:50:00
6389,A-,2025-10-30 09:43:00,2025-12-11 09:43:00,handed_over,4911.0,2025-11-02 09:43:00,,2025-10-30 09:43:00
6390,B-,2019-07-03 22:26:00,2019-08-14 22:26:00,available,,,,2019-07-03 21:26:00
6391,A+,2019-04-30 17:22:00,2019-06-11 17:22:00,handed_over,3345.0,2019-05-08 17:22:00,,2019-04-30 15:22:00
6392,B+,2021-03-08 19:26:00,2021-04-19 19:26:00,handed_over,2833.0,2021-03-17 19:26:00,,2021-03-08 17:26:00
6393,O+,2019-10-28 07:36:00,2019-12-09 07:36:00,available,,,,2019-10-28 07:36:00
6394,AB+,2024-12-10 01:21:00,2025-01-21 01:21:00,available,,,,2024-12-09 23:21:00
6395,O-,2017-08-04 06:39:00,2017-09-15 06:39:00,handed_over,9815.0,2017-08-06 06:39:00,,2017-08-04 04:39:00
6396,A-,2017-07-01 11:23:00,2017-08-12 11:23:00,handed_over,8102.0,2017-07-03 11:23:00,,2017-07-01 09:23:00
6397,B+,2017-04-09 21:53:00,2017-05-21 21:53:00,disposed,,,2017-05-20 21:53:00,2017-04-09 21:53:00
6398,B+,2023-12-08 08:11:00,2024-01-19 08:11:00,available,,,,2023-12-08 06:11:00
6399,B+,2018-06-10 20:30:00,2018-07-22 20:30:00,available,,,,2018-06-10 20:30:00
6400,O+,2023-03-25 22:09:00,2023-05-06 22:09:00,handed_over,4854.0,2023-04-01 22:09:00,,2023-03-25 20:09:00
6401,AB+,2017-12-03 18:25:00,2018-01-14 18:25:00,handed_over,1096.0,2017-12-11 18:25:00,,2017-12-03 17:25:00
6402,O+,2021-07-02 10:19:00,2021-08-13 10:19:00,handed_over,2731.0,2021-07-07 10:19:00,,2021-07-02 08:19:00
6403,A+,2018-06-04 23:44:00,2018-07-16 23:44:00,available,,,,2018-06-04 21:44:00
6404,O+,2018-08-21 14:11:00,2018-10-02 14:11:00,available,,,,2018-08-21 12:11:00
6405,A+,2016-12-10 23:57:00,2017-01-21 23:57:00,handed_over,6377.0,2016-12-12 23:57:00,,2016-12-10 22:57:00
6406,O+,2019-07-13 21:06:00,2019-08-24 21:06:00,handed_over,1238.0,2019-07-18 21:06:00,,2019-07-13 19:06:00
6407,B+,2023-01-27 01:31:00,2023-03-10 01:31:00,available,,,,2023-01-27 00:31:00
6408,B+,2024-04-16 06:07:00,2024-05-28 06:07:00,available,,,,2024-04-16 05:07:00
6409,B+,2024-05-18 18:37:00,2024-06-29 18:37:00,disposed,,,2024-06-26 18:37:00,2024-05-18 17:37:00
6410,O+,2024-02-12 07:56:00,2024-03-25 07:56:00,disposed,,,2024-03-21 07:56:00,2024-02-12 07:56:00
6411,A+,2017-06-23 21:30:00,2017-08-04 21:30:00,available,,,,2017-06-23 21:30:00
6412,B+,2018-06-02 03:24:00,2018-07-14 03:24:00,available,,,,2018-06-02 02:24:00
6413,O+,2022-08-16 23:40:00,2022-09-27 23:40:00,available,,,,2022-08-16 23:40:00
6414,B+,2021-09-15 05:50:00,2021-10-27 05:50:00,available,,,,2021-09-15 04:50:00
6415,A+,2023-12-01 04:36:00,2024-01-12 04:36:00,handed_over,2500.0,2023-12-04 04:36:00,,2023-12-01 04:36:00
6416,B+,2025-11-23 17:25:00,2026-01-04 17:25:00,available,,,,2025-11-23 17:25:00
6417,B+,2024-06-04 08:10:00,2024-07-16 08:10:00,handed_over,7813.0,2024-06-13 08:10:00,,2024-06-04 06:10:00
6418,O+,2016-04-04 22:45:00,2016-05-16 22:45:00,handed_over,1919.0,2016-04-06 22:45:00,,2016-04-04 22:45:00
6419,O+,2023-05-03 01:58:00,2023-06-14 01:58:00,disposed,,,2023-06-11 01:58:00,2023-05-03 01:58:00
6420,B+,2025-03-10 13:56:00,2025-04-21 13:56:00,handed_over,5824.0,2025-03-19 13:56:00,,2025-03-10 11:56:00
6421,O-,2023-07-01 09:04:00,2023-08-12 09:04:00,available,,,,2023-07-01 08:04:00
6422,B+,2022-09-20 03:06:00,2022-11-01 03:06:00,available,,,,2022-09-20 01:06:00
6423,A+,2018-06-14 23:12:00,2018-07-26 23:12:00,disposed,,,2018-07-23 23:12:00,2018-06-14 23:12:00
6424,A-,2022-03-31 09:35:00,2022-05-12 09:35:00,disposed,,,2022-05-08 09:35:00,2022-03-31 09:35:00
6425,B+,2025-09-05 14:52:00,2025-10-17 14:52:00,handed_over,3231.0,2025-09-07 14:52:00,,2025-09-05 13:52:00
6426,A+,2024-03-05 18:20:00,2024-04-16 18:20:00,available,,,,2024-03-05 18:20:00
6427,O+,2023-05-03 02:14:00,2023-06-14 02:14:00,disposed,,,2023-06-14 02:14:00,2023-05-03 00:14:00
6428,O+,2018-10-04 13:28:00,2018-11-15 13:28:00,available,,,,2018-10-04 12:28:00
6429,A-,2024-03-31 16:17:00,2024-05-12 16:17:00,available,,,,2024-03-31 14:17:00
6430,B-,2020-09-10 00:26:00,2020-10-22 00:26:00,disposed,,,2020-10-21 00:26:00,2020-09-10 00:26:00
6431,AB-,2023-03-08 08:20:00,2023-04-19 08:20:00,disposed,,,2023-04-16 08:20:00,2023-03-08 07:20:00
6432,O+,2016-09-26 19:52:00,2016-11-07 19:52:00,handed_over,6912.0,2016-09-27 19:52:00,,2016-09-26 19:52:00
6433,O+,2017-10-21 20:22:00,2017-12-02 20:22:00,available,,,,2017-10-21 20:22:00
6434,B+,2018-06-25 23:01:00,2018-08-06 23:01:00,handed_over,2307.0,2018-07-01 23:01:00,,2018-06-25 21:01:00
6435,O+,2021-02-18 23:54:00,2021-04-01 23:54:00,handed_over,2378.0,2021-02-24 23:54:00,,2021-02-18 23:54:00
6436,B-,2021-11-06 04:21:00,2021-12-18 04:21:00,handed_over,9220.0,2021-11-10 04:21:00,,2021-11-06 02:21:00
6437,B-,2024-01-21 23:14:00,2024-03-03 23:14:00,handed_over,7018.0,2024-01-23 23:14:00,,2024-01-21 23:14:00
6438,A+,2017-06-07 13:30:00,2017-07-19 13:30:00,disposed,,,2017-07-19 13:30:00,2017-06-07 11:30:00
6439,A+,2024-05-08 20:29:00,2024-06-19 20:29:00,available,,,,2024-05-08 18:29:00
6440,B+,2023-12-09 07:43:00,2024-01-20 07:43:00,available,,,,2023-12-09 06:43:00
6441,A-,2019-08-02 02:20:00,2019-09-13 02:20:00,available,,,,2019-08-02 01:20:00
6442,A+,2017-09-14 07:57:00,2017-10-26 07:57:00,handed_over,3122.0,2017-09-17 07:57:00,,2017-09-14 07:57:00
6443,AB-,2021-02-26 06:16:00,2021-04-09 06:16:00,handed_over,2978.0,2021-03-04 06:16:00,,2021-02-26 06:16:00
6444,A+,2025-11-04 19:49:00,2025-12-16 19:49:00,handed_over,6711.0,2025-11-08 19:49:00,,2025-11-04 18:49:00
6445,B-,2016-05-25 14:54:00,2016-07-06 14:54:00,available,,,,2016-05-25 12:54:00
6446,B+,2020-06-15 02:50:00,2020-07-27 02:50:00,disposed,,,2020-07-24 02:50:00,2020-06-15 00:50:00
6447,O-,2025-11-07 15:21:00,2025-12-19 15:21:00,available,,,,2025-11-07 14:21:00
6448,B+,2017-09-21 16:30:00,2017-11-02 16:30:00,available,,,,2017-09-21 15:30:00
6449,A+,2025-08-19 00:10:00,2025-09-30 00:10:00,handed_over,4034.0,2025-08-24 00:10:00,,2025-08-19 00:10:00
6450,B-,2025-02-15 22:08:00,2025-03-29 22:08:00,available,,,,2025-02-15 20:08:00
6451,O+,2019-12-30 15:57:00,2020-02-10 15:57:00,handed_over,2140.0,2020-01-08 15:57:00,,2019-12-30 14:57:00
6452,O-,2023-08-21 11:18:00,2023-10-02 11:18:00,handed_over,3242.0,2023-08-26 11:18:00,,2023-08-21 09:18:00
6453,B+,2019-10-20 12:58:00,2019-12-01 12:58:00,available,,,,2019-10-20 10:58:00
6454,B+,2016-06-08 03:08:00,2016-07-20 03:08:00,available,,,,2016-06-08 02:08:00
6455,O+,2023-08-29 16:36:00,2023-10-10 16:36:00,handed_over,5001.0,2023-09-06 16:36:00,,2023-08-29 14:36:00
6456,A+,2018-03-09 22:18:00,2018-04-20 22:18:00,available,,,,2018-03-09 22:18:00
6457,AB+,2020-01-10 01:44:00,2020-02-21 01:44:00,available,,,,2020-01-10 00:44:00
6458,B+,2017-08-30 10:33:00,2017-10-11 10:33:00,handed_over,1023.0,2017-09-01 10:33:00,,2017-08-30 08:33:00
6459,A+,2020-11-27 20:02:00,2021-01-08 20:02:00,available,,,,2020-11-27 19:02:00
6460,B+,2022-07-22 11:06:00,2022-09-02 11:06:00,handed_over,4111.0,2022-07-28 11:06:00,,2022-07-22 10:06:00
6461,A-,2018-03-11 08:29:00,2018-04-22 08:29:00,handed_over,3038.0,2018-03-17 08:29:00,,2018-03-11 06:29:00
6462,AB+,2022-01-02 23:25:00,2022-02-13 23:25:00,disposed,,,2022-02-10 23:25:00,2022-01-02 23:25:00
6463,O+,2020-01-31 05:40:00,2020-03-13 05:40:00,disposed,,,2020-03-13 05:40:00,2020-01-31 04:40:00
6464,A-,2017-05-17 07:22:00,2017-06-28 07:22:00,available,,,,2017-05-17 05:22:00
6465,O+,2023-06-30 14:00:00,2023-08-11 14:00:00,available,,,,2023-06-30 13:00:00
6466,A+,2016-04-19 17:18:00,2016-05-31 17:18:00,handed_over,8389.0,2016-04-24 17:18:00,,2016-04-19 16:18:00
6467,B+,2018-06-12 09:51:00,2018-07-24 09:51:00,handed_over,7887.0,2018-06-18 09:51:00,,2018-06-12 07:51:00
6468,A+,2016-02-22 05:16:00,2016-04-04 05:16:00,available,,,,2016-02-22 05:16:00
6469,O+,2019-08-18 12:07:00,2019-09-29 12:07:00,handed_over,7661.0,2019-08-23 12:07:00,,2019-08-18 10:07:00
6470,O+,2024-01-12 09:08:00,2024-02-23 09:08:00,handed_over,3723.0,2024-01-14 09:08:00,,2024-01-12 08:08:00
6471,AB+,2019-10-12 22:26:00,2019-11-23 22:26:00,handed_over,3505.0,2019-10-17 22:26:00,,2019-10-12 22:26:00
6472,O+,2017-04-28 05:05:00,2017-06-09 05:05:00,handed_over,3216.0,2017-04-29 05:05:00,,2017-04-28 05:05:00
6473,AB+,2018-05-26 03:21:00,2018-07-07 03:21:00,available,,,,2018-05-26 03:21:00
6474,O-,2021-01-05 04:01:00,2021-02-16 04:01:00,available,,,,2021-01-05 04:01:00
6475,AB-,2021-12-24 10:19:00,2022-02-04 10:19:00,available,,,,2021-12-24 09:19:00
6476,O+,2017-09-19 10:38:00,2017-10-31 10:38:00,available,,,,2017-09-19 08:38:00
6477,B+,2023-03-02 13:25:00,2023-04-13 13:25:00,disposed,,,2023-04-10 13:25:00,2023-03-02 11:25:00
6478,A+,2018-11-25 05:34:00,2019-01-06 05:34:00,available,,,,2018-11-25 05:34:00
6479,B+,2022-04-28 02:00:00,2022-06-09 02:00:00,available,,,,2022-04-28 02:00:00
6480,A+,2018-06-10 20:57:00,2018-07-22 20:57:00,available,,,,2018-06-10 18:57:00
6481,B-,2019-07-21 22:31:00,2019-09-01 22:31:00,handed_over,5925.0,2019-07-24 22:31:00,,2019-07-21 22:31:00
6482,B+,2019-12-07 22:35:00,2020-01-18 22:35:00,handed_over,5259.0,2019-12-14 22:35:00,,2019-12-07 20:35:00
6483,AB+,2022-07-01 16:17:00,2022-08-12 16:17:00,handed_over,4966.0,2022-07-05 16:17:00,,2022-07-01 14:17:00
6484,A+,2024-09-01 05:33:00,2024-10-13 05:33:00,disposed,,,2024-10-12 05:33:00,2024-09-01 05:33:00
6485,A+,2017-07-09 11:26:00,2017-08-20 11:26:00,handed_over,4797.0,2017-07-17 11:26:00,,2017-07-09 09:26:00
6486,B+,2016-12-21 15:51:00,2017-02-01 15:51:00,available,,,,2016-12-21 13:51:00
6487,O-,2018-03-03 09:38:00,2018-04-14 09:38:00,handed_over,5990.0,2018-03-06 09:38:00,,2018-03-03 07:38:00
6488,B+,2023-08-29 06:11:00,2023-10-10 06:11:00,disposed,,,2023-10-06 06:11:00,2023-08-29 06:11:00
6489,B+,2024-10-15 16:42:00,2024-11-26 16:42:00,available,,,,2024-10-15 15:42:00
6490,AB-,2021-07-29 02:50:00,2021-09-09 02:50:00,available,,,,2021-07-29 01:50:00
6491,AB+,2022-05-14 03:07:00,2022-06-25 03:07:00,handed_over,7489.0,2022-05-21 03:07:00,,2022-05-14 02:07:00
6492,A-,2020-12-10 19:23:00,2021-01-21 19:23:00,available,,,,2020-12-10 18:23:00
6493,B+,2016-09-26 15:31:00,2016-11-07 15:31:00,handed_over,4318.0,2016-09-28 15:31:00,,2016-09-26 14:31:00
6494,A+,2016-03-04 14:11:00,2016-04-15 14:11:00,disposed,,,2016-04-15 14:11:00,2016-03-04 14:11:00
6495,O-,2018-11-05 19:18:00,2018-12-17 19:18:00,available,,,,2018-11-05 19:18:00
6496,A+,2019-09-10 11:28:00,2019-10-22 11:28:00,handed_over,2273.0,2019-09-18 11:28:00,,2019-09-10 10:28:00
6497,B+,2018-02-11 09:57:00,2018-03-25 09:57:00,available,,,,2018-02-11 08:57:00
6498,A+,2024-06-15 14:07:00,2024-07-27 14:07:00,available,,,,2024-06-15 12:07:00
6499,A+,2017-05-02 09:19:00,2017-06-13 09:19:00,handed_over,1028.0,2017-05-05 09:19:00,,2017-05-02 07:19:00
6500,O+,2018-01-18 15:40:00,2018-03-01 15:40:00,available,,,,2018-01-18 13:40:00
6501,A+,2019-03-13 09:02:00,2019-04-24 09:02:00,handed_over,2973.0,2019-03-19 09:02:00,,2019-03-13 08:02:00
6502,A+,2025-09-11 13:44:00,2025-10-23 13:44:00,available,,,,2025-09-11 12:44:00
6503,B+,2017-04-28 03:37:00,2017-06-09 03:37:00,available,,,,2017-04-28 03:37:00
6504,A+,2020-04-08 18:10:00,2020-05-20 18:10:00,available,,,,2020-04-08 16:10:00
6505,A+,2024-07-08 13:39:00,2024-08-19 13:39:00,disposed,,,2024-08-17 13:39:00,2024-07-08 11:39:00
6506,O+,2024-07-30 13:54:00,2024-09-10 13:54:00,available,,,,2024-07-30 13:54:00
6507,O+,2018-09-25 20:17:00,2018-11-06 20:17:00,available,,,,2018-09-25 20:17:00
6508,O+,2017-02-01 14:17:00,2017-03-15 14:17:00,handed_over,8415.0,2017-02-03 14:17:00,,2017-02-01 14:17:00
6509,O+,2022-02-14 11:41:00,2022-03-28 11:41:00,handed_over,9192.0,2022-02-21 11:41:00,,2022-02-14 09:41:00
6510,AB+,2020-12-08 07:26:00,2021-01-19 07:26:00,available,,,,2020-12-08 07:26:00
6511,A+,2025-05-08 18:32:00,2025-06-19 18:32:00,disposed,,,2025-06-16 18:32:00,2025-05-08 17:32:00
6512,O+,2023-08-28 21:15:00,2023-10-09 21:15:00,disposed,,,2023-10-05 21:15:00,2023-08-28 20:15:00
6513,O+,2024-11-23 11:30:00,2025-01-04 11:30:00,handed_over,3508.0,2024-11-27 11:30:00,,2024-11-23 10:30:00
